source_csv,query_id,question,building,approach,model_name,skipped,score_error,original_f1,original_row_coverage,original_excess_rows,num_bgp_culprits,num_filter_culprits,best_found_at_depth,best_relaxed_f1,best_relaxed_row_coverage,best_relaxed_excess_rows,delta_f1,best_relaxed_triples,best_relaxed_path_texts,best_relaxed_query,diagnose_error,elapsed_sec
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_002,"Which RTU units expose properties with external endpoints, and what are the property labels along with those ALC and MPC endpoint addresses",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.454
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_002,Where can I find the nonwritable external ALC and MPC endpoints for properties on each RTU air handling unit,b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,,,,,,,,,,0.236
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_003,"Which internal properties of water-to-water heat pumps observe specific quantities via non-writable external references, and what are those references’ ALC endpoints and MPC database names along with the property labels?",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.262
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_003,Which read-only ALC and MPC endpoints deliver the measurement data for water-to-water heat pumps?,b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.358
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_003,Where can I access the read-only operational data endpoints for our water-to-water heat pumps?,b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.352
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_003,What non-writable external endpoints and MPC database names are associated with measurements taken by components inside water-to-water heat pumps?,b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.668
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_004,"Which external references marked as non-writable are associated with water-to-water heat pump properties, and what are their property labels along with the ALC and MPC endpoints?",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.198
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_004,"For each Water-to-Water Heat Pump, what are the related non-writable property labels and ALC and MPC endpoint references?",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,,,,,,,,,,0.363
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_004,"For each water-to-water heat pump, what property does it have, what is the property's label, and what are the ALC endpoint and MPC database endpoint of its non-writable external reference?",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,,,,,,,,,,0.304
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_004,Where can I find the read-only control and database addresses for the attributes of water-to-water heat pumps?,b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.193
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_004,What are the non-writable ALC and MPC endpoints and their related property names for all water-to-water heat pumps?,b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.285
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_005,What is the label of each UFT?,b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,,,,,,,,,,0.485
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_002,"For RTU air handling units, what are the property names and their associated ALC and MPC endpoints defined in the external references",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,3.341
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_003,Get reheat ARU data (for UFT reheat) by identifying each entity that is a Water-to-Water Heat Pump and contains a property that observes a non-writable quantity with reference endpoints.,b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.105
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_003,"For each Water-to-Water Heat Pump, what are the related property labels and non-writable quantities' ALC and MPC endpoint references?",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.115
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_005,"Which volume flow and heat flow measurements do unitary fan terminals record, and how are those measurements described and quantified?",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.214
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_005,What volume and heat flow data are available from the fan terminals?,b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.353
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_005,What performance metrics are provided by unitary fan terminals?,b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,1,,,,,,,,,,0.241
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_002,What read-only control endpoints are available for properties of RTU units,b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.28
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_006,"For each UFT, what is its label, the label of the zone it's indirectly connected to (through a junction and domain space), and the label of the AHU that indirectly supplies it?",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.499
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_006,"What are the labels of each underfloor terminal, the label of the zone whose domain space it is connected to, and the label of the air handling unit supplying it?",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,,,,,,,,,,0.386
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_006,"For every underfloor terminal, which zone does it serve and which air handling unit feeds air to it?",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.495
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_006,How are thermal zones linked to air handling units through underfloor terminals?,b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,query has no basic graph pattern triples to diagnose,0.338
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_006,"Which underfloor distribution devices serve which thermal zones, and from which air handling units do they receive air?",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.655
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_007,"What are the labels of the air temperature sensors (in °F), their quantifiable observable properties, and the domain spaces they’re located in, specifically for sensors placed in HVAC core spaces?",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,1,2,0.0,0,0,0.0,?entity <http://www.w3.org/2000/01/rdf-schema#label> ?label | ?entity <http://www.w3.org/2000/01/rdf-schema#label> ?label,((<http://www.w3.org/ns/shacl#targetClass> | <http://www.w3.org/ns/shacl#rule>) | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>) | ((<http://www.w3.org/ns/shacl#targetClass> | <http://www.w3.org/ns/shacl#rule>) | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>),"SELECT DISTINCT ?entity ?label ?type WHERE { { ?entity <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Class> . ?entity ((<http://www.w3.org/ns/shacl#targetClass> | <http://www.w3.org/ns/shacl#rule>) | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>) ?label . BIND(""AirTemperatureSensorClass"" AS ?type) FILTER(CONTAINS(LCASE(?label), ""air temperature sensor"")) } UNION { ?entity <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/ns/shacl#NodeShape> . ?entity ((<http://www.w3.org/ns/shacl#targetClass> | <http://www.w3.org/ns/shacl#rule>) | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>) ?label . BIND(""SHACLNodeShape"" AS ?type) FILTER(((?entity = <http://data.ashrae.org/standard223#QuantifiablePropertyShape>) || (?entity = <http://data.ashrae.org/standard223#DomainSpaceShape>))) } } LIMIT 50000",,0.313
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_007,"What are the labels of the sensors that observe a quantifiable observable property of temperature with unit degrees Fahrenheit on fluid air, and what are the labels of those temperature properties and the domain spaces (with domain HVAC and defined as core spaces) where those sensors have their observation location?",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.401
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_007,"Which sensors measure air temperature in degrees Fahrenheit, what are the names of the temperature properties they observe, and in which HVAC core spaces are they located?",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,,,,,,,,,,0.245
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_004,How do I retrieve the non-writable interface endpoints for my water-to-water heat pumps?,b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.2
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_006,Which zones are served by which air handling units via the underfloor air distribution system?,b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,query has no basic graph pattern triples to diagnose,0.187
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_005,"What volume or heat flow rate properties does each UFT have, including their labels, aspects, values, and units?",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.159
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_007,"Identify the air temperature sensing devices using Fahrenheit in HVAC core spaces and provide their sensor names, the corresponding measurement labels, and the space names.",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.368
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_007,"Which Fahrenheit air temperature sensors are installed in core areas of the HVAC domain, and what are the labels of those sensors, their measurement points, and the spaces?",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,,,,,,,,,,0.249
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_007,Can you list all sensors monitoring air temperature in Fahrenheit within core HVAC areas along with their measurement point names and the names of their locations?,b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,2,0,,,,,,,,,,0.178
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_005,"For each unitary fan terminal, what is its label, and for each property it has that is a volume flow rate or heat flow rate, what are the property’s label, aspect, value, and unit?",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.296
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,MORTAR_001,Can you find nodes that has information about an external reference?,bldg11,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,1,0.0,0,0,0.0,?entity <http://www.w3.org/2000/01/rdf-schema#subClassOf> <https://brickschema.org/schema/Brick/ref#ExternalReference>,^(<http://www.w3.org/2000/01/rdf-schema#subClassOf>),SELECT DISTINCT ?entity ?label WHERE { { { { ?entity ^(<http://www.w3.org/2000/01/rdf-schema#subClassOf>) <https://brickschema.org/schema/Brick/ref#ExternalReference> . } UNION { ?entity <http://www.w3.org/2000/01/rdf-schema#subClassOf> <http://data.ashrae.org/standard223#ExternalReference> . } } UNION {  BIND(<https://brickschema.org/schema/Brick/ref#ExternalReference> AS ?entity) } } UNION {  BIND(<http://data.ashrae.org/standard223#ExternalReference> AS ?entity) } OPTIONAL { ?entity <http://www.w3.org/2000/01/rdf-schema#label> ?label . } } LIMIT 50000,,0.286
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,LBNL_005,"List each unitary fan terminal along with its volume flow rate or heat flow rate measurements, including each measurement’s name, aspect, recorded value, and unit.",b59,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,timed out after 5.0s,5.175
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,MORTAR_001,What are the brick points in this graph?,bldg11,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.267
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,MORTAR_001,Which entities that are instances of Point (including its subclasses) have which types?,bldg11,dakgqa_google/gemini-flash,gemini-flash-2.5,True,,1.0,0,0,,,,,,,,,,,,
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,MORTAR_001,What points does this graph have?,bldg11,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,1,0.013287,0,0,0.013287,<https://brickschema.org/schema/BrickTag#Point> <https://brickschema.org/schema/Brick#isAssociatedWith> ?associatedEntity,(((<http://www.w3.org/2000/01/rdf-schema#label> | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>) | ^(<https://brickschema.org/schema/Brick#hasAssociatedTag>)) | ^(<http://www.w3.org/ns/shacl#object>)),SELECT DISTINCT ?associatedEntity WHERE { <https://brickschema.org/schema/BrickTag#Point> (((<http://www.w3.org/2000/01/rdf-schema#label> | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>) | ^(<https://brickschema.org/schema/Brick#hasAssociatedTag>)) | ^(<http://www.w3.org/ns/shacl#object>)) ?associatedEntity . } LIMIT 50000,,0.532
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,MORTAR_001,What data sources I have in my system?,bldg11,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,1,,,,,,,,,,0.66
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,MORTAR_002,Find all equipment and its points that are Zone Air Temperature Setpoints,bldg11,dakgqa_google/gemini-flash,gemini-flash-2.5,True,,0.499438,0,0,,,,,,,,,,,,
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,MORTAR_001,What data points are defined in the building model and how are they classified?,bldg11,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,1,0.0,0,0,0.0,<https://brickschema.org/schema/BrickTag#Point> <https://brickschema.org/schema/Brick#isAssociatedWith> ?pointClass,((<http://www.w3.org/1999/02/22-rdf-syntax-ns#type> | (^(<http://www.w3.org/ns/shacl#object>) / <http://www.w3.org/ns/shacl#predicate>)) | (<http://www.w3.org/1999/02/22-rdf-syntax-ns#type> / ^(<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>))),SELECT DISTINCT ?pointClass ?pointLabel ?superClass ?superClassLabel WHERE { <https://brickschema.org/schema/BrickTag#Point> ((<http://www.w3.org/1999/02/22-rdf-syntax-ns#type> | (^(<http://www.w3.org/ns/shacl#object>) / <http://www.w3.org/ns/shacl#predicate>)) | (<http://www.w3.org/1999/02/22-rdf-syntax-ns#type> / ^(<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>))) ?pointClass . OPTIONAL { ?pointClass <http://www.w3.org/2000/01/rdf-schema#label> ?pointLabel . } OPTIONAL { ?pointClass <http://www.w3.org/2000/01/rdf-schema#subClassOf> ?superClass . OPTIONAL { ?superClass <http://www.w3.org/2000/01/rdf-schema#label> ?superClassLabel . } FILTER((!(?superClass = <http://www.w3.org/2002/07/owl#Thing>) && !(?superClass = ?pointClass))) } } LIMIT 50000,,0.859
